unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,bridge_highway_name,bridge_highway_segment,closed_date,Processing_time,resolution_description,resolution_action_updated_date,bridge_highway_direction,facility_type,road_ramp,taxi_pick_up_location,vehicle_type,taxi_company_borough
52580723,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10455,735 CAULDWELL AVENUE,CAULDWELL AVENUE,WHITE PLAINS ROAD LINE,EAST  156 STREET,WHITE PLAINS ROAD LINE,EAST  156 STREET,ADDRESS,BRONX,CAULDWELL AVENUE,In Progress,01 BRONX,2026247501,BRONX,1009591,237864,MOBILE,Unspecified,BRONX,40.81952103,-73.90844474,"{'latitude': '40.81952103393647', 'longitude': '-73.90844474246572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,49,5,43,23,,,,,,,,,,,,
52580524,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103,37-06 30 AVENUE,30 AVENUE,37 STREET,38 STREET,37 STREET,38 STREET,ADDRESS,ASTORIA,30 AVENUE,Closed,01 QUEENS,4006590144,QUEENS,1007397,217839,ONLINE,Unspecified,QUEENS,40.76456386,-73.91644052,"{'latitude': '40.764563856671124', 'longitude': '-73.91644051972108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16860,39,3,4,72,,,"Sunday, November 21, 2021",35.26666666,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T00:24:52.000,,,,,,
52577610,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,355 WEST  202 STREET,WEST  202 STREET,DEAD END,9 AVENUE,DEAD END,9 AVENUE,ADDRESS,NEW YORK,WEST  202 STREET,Closed,12 MANHATTAN,1021840020,MANHATTAN,1006663,252740,MOBILE,Unspecified,MANHATTAN,40.86035922,-73.91897368,"{'latitude': '40.86035921934875', 'longitude': '-73.9189736805977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13092,47,4,39,22,,,"Saturday, November 20, 2021",9.599999991,The Police Department reviewed your complaint and provided additional information below.,2021-11-20T23:59:01.000,,,,,,
52575368,"Saturday, November 20, 2021",NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11377,45-41 49 STREET,49 STREET,ALEJANDRO NINO PLACE,47 AVENUE,ALEJANDRO NINO PLACE,47 AVENUE,ADDRESS,WOODSIDE,49 STREET,Closed,02 QUEENS,4022820003,QUEENS,1007527,209739,ONLINE,Unspecified,QUEENS,40.74233108,-73.91599927,"{'latitude': '40.742331080541405', 'longitude': '-73.91599926672849', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14787,53,3,33,66,,,"Sunday, November 21, 2021",56.51666667,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T00:45:29.000,,,,,,
52577984,"Saturday, November 20, 2021",NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,2045 79 STREET,79 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,BROOKLYN,79 STREET,Closed,11 BROOKLYN,3062630058,BROOKLYN,986163,160771,MOBILE,Unspecified,BROOKLYN,40.6079554,-73.99311037,"{'latitude': '40.607955404660856', 'longitude': '-73.99311036939173', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616,1,2,45,37,,,"Sunday, November 21, 2021",79.41666667,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T01:07:42.000,,,,,,
52576327,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11221,1111 LAFAYETTE AVENUE,LAFAYETTE AVENUE,BROADWAY,BUSHWICK AVENUE,BROADWAY,BUSHWICK AVENUE,ADDRESS,BROOKLYN,LAFAYETTE AVENUE,Closed,04 BROOKLYN,3032630055,BROOKLYN,1004574,191663,MOBILE,Unspecified,BROOKLYN,40.6927241,-73.92671046,"{'latitude': '40.69272409666365', 'longitude': '-73.92671045935215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,42,2,30,53,,,"Sunday, November 21, 2021",87.83333334,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T01:15:48.000,,,,,,
52574481,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,Closed,03 BROOKLYN,3016360024,BROOKLYN,1003632,189998,ONLINE,Unspecified,BROOKLYN,40.68815617,-73.93011216,"{'latitude': '40.68815616976677', 'longitude': '-73.93011215558968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,69,2,49,52,,,"Sunday, November 21, 2021",125.9666667,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T01:53:49.000,,,,,,
52578426,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,1490 BOONE AVENUE,BOONE AVENUE,JENNINGS STREET,EAST  172 STREET,JENNINGS STREET,EAST  172 STREET,ADDRESS,BRONX,BOONE AVENUE,Closed,03 BRONX,2030137501,BRONX,1015852,242358,MOBILE,Unspecified,BRONX,40.83183559,-73.88580304,"{'latitude': '40.83183559486542', 'longitude': '-73.88580304435258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269,34,5,43,25,,,"Sunday, November 21, 2021",119.1333333,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2021-11-21T01:46:57.000,,,,,,
52577372,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2842 GRAND CONCOURSE,GRAND CONCOURSE,EAST  197 STREET,EAST  198 STREET,EAST  197 STREET,EAST  198 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,07 BRONX,2033040119,BRONX,1014344,256260,ONLINE,Unspecified,BRONX,40.8699977,-73.89118994,"{'latitude': '40.86999770252244', 'longitude': '-73.89118994431134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,24,5,22,34,,,"Sunday, November 21, 2021",95.78333333,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T01:23:18.000,,,,,,
52575421,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10019,413 WEST   56 STREET,WEST   56 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   56 STREET,Closed,04 MANHATTAN,1010660024,MANHATTAN,987888,218909,MOBILE,Unspecified,MANHATTAN,40.76753028,-73.98686642,"{'latitude': '40.767530283266424', 'longitude': '-73.98686642397078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12081,12,4,10,10,,,"Sunday, November 21, 2021",35.61666666,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T00:23:00.000,,,,,,
52575488,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,735 2 AVENUE,2 AVENUE,EAST   39 STREET,EAST   40 STREET,EAST   39 STREET,EAST   40 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,06 MANHATTAN,1009200031,MANHATTAN,991619,211872,ONLINE,Unspecified,MANHATTAN,40.74821319,-73.97340482,"{'latitude': '40.74821319410659', 'longitude': '-73.97340482138347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12078,71,4,51,9,,,"Sunday, November 21, 2021",79.53333333,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T01:06:48.000,,,,,,
52574893,"Saturday, November 20, 2021",DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11203,446 LINDEN BOULEVARD,LINDEN BOULEVARD,EAST   37 STREET,EAST   38 STREET,EAST   37 STREET,EAST   38 STREET,ADDRESS,BROOKLYN,LINDEN BOULEVARD,In Progress,17 BROOKLYN,3048740005,BROOKLYN,1000179,177206,MOBILE,Unspecified,BROOKLYN,40.65305189,-73.94259325,"{'latitude': '40.653051887225764', 'longitude': '-73.94259324812235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16866,61,2,17,40,,,,,,,,,,,,
52580795,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,244 GRAND STREET,GRAND STREET,DRIGGS AVENUE,ROEBLING STREET,DRIGGS AVENUE,ROEBLING STREET,ADDRESS,BROOKLYN,GRAND STREET,Closed,01 BROOKLYN,3023940014,BROOKLYN,995609,199252,ONLINE,Unspecified,BROOKLYN,40.71357016,-73.95902597,"{'latitude': '40.71357016451062', 'longitude': '-73.95902596986745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613,36,2,30,56,,,"Sunday, November 21, 2021",28,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T00:15:10.000,,,,,,
52573588,"Saturday, November 20, 2021",HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11368,96-10 37 AVENUE,37 AVENUE,,,,,ADDRESS,CORONA,,Open,03 QUEENS,4017590001,QUEENS,1020091,213128,ONLINE,Unspecified,QUEENS,40.75159103,-73.870641,"{'latitude': '40.75159103046191', 'longitude': '-73.87064100125095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510,65,3,21,73,,,,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2021-11-20T00:00:00.000,,,,,,
52577514,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10028,542 EAST   82 STREET,EAST   82 STREET,YORK AVENUE,EAST END AVENUE,YORK AVENUE,EAST END AVENUE,ADDRESS,NEW YORK,EAST   82 STREET,Closed,08 MANHATTAN,1015780033,MANHATTAN,998881,220746,ONLINE,Unspecified,MANHATTAN,40.77256101,-73.9471765,"{'latitude': '40.77256101023669', 'longitude': '-73.94717650415348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12425,23,4,1,11,,,"Sunday, November 21, 2021",17.16666667,The Police Department responded to the complaint and determined that police action was not necessary.,2021-11-21T00:04:07.000,,,,,,
52575925,"Saturday, November 20, 2021",NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10065,498 EAST   67 STREET,EAST   67 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   67 STREET,Closed,08 MANHATTAN,,MANHATTAN,996321,217554,MOBILE,Unspecified,MANHATTAN,40.76380367,-73.95642481,"{'latitude': '40.76380366653002', 'longitude': '-73.95642481260228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10090,23,4,1,11,,,"Saturday, November 20, 2021",9.383333327,The Police Department responded to the complaint and determined that police action was not necessary.,2021-11-20T23:56:16.000,,,,,,
52576344,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,199 PRINCE STREET,PRINCE STREET,SULLIVAN STREET,MAC DOUGAL STREET,SULLIVAN STREET,MAC DOUGAL STREET,ADDRESS,NEW YORK,PRINCE STREET,Closed,02 MANHATTAN,1005187502,MANHATTAN,983486,204036,ONLINE,Unspecified,MANHATTAN,40.72670835,-74.00275643,"{'latitude': '40.72670835063373', 'longitude': '-74.00275643361864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12075,57,4,10,1,,,"Sunday, November 21, 2021",40.66666667,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T00:27:24.000,,,,,,
52574401,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,249 MIDWOOD STREET,MIDWOOD STREET,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,MIDWOOD STREET,Closed,09 BROOKLYN,3050330067,BROOKLYN,997483,179742,MOBILE,Unspecified,BROOKLYN,40.66001709,-73.95230442,"{'latitude': '40.660017089558394', 'longitude': '-73.9523044227719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,17,2,11,44,,,"Sunday, November 21, 2021",87.11666667,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T01:13:40.000,,,,,,
52574354,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,1661 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,EAST  173 STREET,BOSTON ROAD,EAST  173 STREET,BOSTON ROAD,ADDRESS,BRONX,SOUTHERN BOULEVARD,Closed,03 BRONX,2029780202,BRONX,1015061,243832,ONLINE,Unspecified,BRONX,40.83588409,-73.88865463,"{'latitude': '40.83588409158116', 'longitude': '-73.88865462757171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269,34,5,43,25,,,"Sunday, November 21, 2021",120.1333333,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2021-11-21T01:45:58.000,,,,,,
52574542,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10002,295 BROOME STREET,BROOME STREET,ELDRIDGE STREET,FORSYTH STREET,ELDRIDGE STREET,FORSYTH STREET,ADDRESS,NEW YORK,BROOME STREET,Closed,03 MANHATTAN,1004180042,MANHATTAN,986467,201101,MOBILE,Unspecified,MANHATTAN,40.71865224,-73.99200226,"{'latitude': '40.7186522407388', 'longitude': '-73.99200225827505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,70,4,32,2,,,"Sunday, November 21, 2021",40.76666667,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T00:26:25.000,,,,,,
52576835,"Saturday, November 20, 2021",DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11203,446 LINDEN BOULEVARD,LINDEN BOULEVARD,EAST   37 STREET,EAST   38 STREET,EAST   37 STREET,EAST   38 STREET,ADDRESS,BROOKLYN,LINDEN BOULEVARD,In Progress,17 BROOKLYN,3048740005,BROOKLYN,1000179,177206,MOBILE,Unspecified,BROOKLYN,40.65305189,-73.94259325,"{'latitude': '40.653051887225764', 'longitude': '-73.94259324812235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16866,61,2,17,40,,,,,,,,,,,,
52576988,"Saturday, November 20, 2021",DSNY,Department of Sanitation,Graffiti,Graffiti,,11226,10 FAIRVIEW PLACE,FAIRVIEW PLACE,,,,,ADDRESS,BROOKLYN,,Open,17 BROOKLYN,3048697501,BROOKLYN,998498,176605,UNKNOWN,Unspecified,BROOKLYN,40.65140514,-73.9486527,"{'latitude': '40.651405137623165', 'longitude': '-73.94865269632282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510,61,2,11,40,,,,,The graffiti has been reported. The property owner will be notified that the City will remove the graffiti after 35 days unless the property owner requests to keep the graffiti or remove it himself or herself.,2021-11-20T23:45:27.000,,N/A,,,,
52575926,"Saturday, November 20, 2021",NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10017,306 EAST   49 STREET,EAST   49 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   49 STREET,Closed,06 MANHATTAN,1013410048,MANHATTAN,992970,213999,ONLINE,Unspecified,MANHATTAN,40.75405004,-73.96852622,"{'latitude': '40.75405004206811', 'longitude': '-73.96852622070752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12079,71,4,51,9,,,"Sunday, November 21, 2021",80.59999999,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T01:06:00.000,,,,,,
52577602,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10458,2727 DECATUR AVENUE,DECATUR AVENUE,EAST  195 STREET,EAST  197 STREET,EAST  195 STREET,EAST  197 STREET,ADDRESS,BRONX,DECATUR AVENUE,Closed,07 BRONX,2032830040,BRONX,1015165,254575,ONLINE,Unspecified,BRONX,40.86537006,-73.88822925,"{'latitude': '40.86537005701506', 'longitude': '-73.88822925384257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936,24,5,22,34,,,"Sunday, November 21, 2021",98.93333334,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T01:24:03.000,,,,,,
52575024,"Saturday, November 20, 2021",NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10039,2955 8 AVENUE,8 AVENUE,MACOMBS DAM BRDG PEDESTRIAN PATH,HARLEM RIVER DRIVE,MACOMBS DAM BRDG PEDESTRIAN PATH,HARLEM RIVER DRIVE,ADDRESS,NEW YORK,8 AVENUE,Closed,10 MANHATTAN,1021060003,MANHATTAN,1001885,241871,PHONE,Unspecified,MANHATTAN,40.83053785,-73.93627544,"{'latitude': '40.83053785241493', 'longitude': '-73.9362754369708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13097,18,4,36,20,,,"Sunday, November 21, 2021",31.16666667,The Police Department responded to the complaint and determined that police action was not necessary.,2021-11-21T00:16:12.000,,,,,,
52573035,"Saturday, November 20, 2021",NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10467,3165 DECATUR AVENUE,DECATUR AVENUE,EAST  204 STREET,EAST  205 STREET,EAST  204 STREET,EAST  205 STREET,ADDRESS,BRONX,DECATUR AVENUE,Closed,07 BRONX,2033490027,BRONX,1018409,257299,MOBILE,Unspecified,BRONX,40.87283464,-73.87648696,"{'latitude': '40.87283464140425', 'longitude': '-73.87648695594841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,24,5,40,34,,,"Sunday, November 21, 2021",106.4,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2021-11-21T01:31:24.000,,,,,,
